厂房室温（℃）,机器温度（℃）,转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,具体故障类别
24.38196212297568,35.251783748159745,1335.5738383603245,61.3,8.572845684972554,206.4970270864005,1.0
27.100639620424154,36.80973478648859,1392.6106085404574,60.03030161131185,8.751929816323935,207.0,1.0
28.97917290206924,38.59356797517272,1466.5553892781547,52.33172460781729,8.016874835360959,245.8662560919575,4.0
26.932913904551494,36.22560505620056,1923.632630624672,21.819554494195206,4.383082128484916,215.3417219089707,4.0
27.279365928151403,36.31286518436529,1370.1432592182643,63.78374814053482,9.153033390117711,46.70634071848638,3.0
27.650000000000038,38.75,1356.0,44.3,6.29013612565445,214.0,0.0
26.650000000000038,37.35000000000002,1375.0,53.9,7.760471204188482,110.0,0.0
30.14907508703538,38.30046245648232,1321.6341123798709,56.11942317225715,7.769611667711892,22.80576827742852,2.0
28.731138696495165,37.68558708170873,2642.629892347573,11.891103229572819,3.2902620100109945,21.907473086893184,3.0
26.07776810870735,37.201628299239644,1256.3362998596988,71.1785064500373,9.349989392544073,196.0130263939168,1.0
28.96821098565581,37.840894507172116,1753.97021784451,29.093391459400863,5.296412200297039,219.590653875512,4.0
27.6263013246823,36.698327112159745,1391.933084486389,65.29572446279516,9.51972880566863,113.07621312885387,3.0
26.79483814440627,37.57966097942347,1248.4379811859296,73.35516185559376,9.587837053414773,205.44838144406233,1.0
27.49716002924936,36.02543391565643,1275.2560748191895,69.62757962135683,9.291678024611977,107.07415604126875,3.0
25.18812176997523,36.37265221246905,1271.0013676952535,70.6895046022954,9.380475189567772,197.7527606189515,1.0
28.564098445981706,38.02023427126875,1410.0295867279951,44.8252382191639,6.6219820347177025,218.1227165057404,4.0
27.954758141454338,37.26097930820767,1348.7657835828566,60.503110583376674,8.544790045211624,207.0,1.0
29.789166490226087,39.384807570156525,1445.6512863944356,53.02589835881756,8.031300310016087,243.08590259339223,4.0
26.419841145122795,35.522829043616085,1370.029878984933,63.442390318794644,9.101408153846494,35.91036304520099,3.0
23.950000000000045,34.75,1980.0,20.3,4.208795811518325,159.0,0.0
25.951841606593064,37.13114044322354,1302.2833368424933,68.5849123545788,9.352593127819292,111.0,3.0
26.253876171624434,37.188372173009675,1240.4573634878973,73.49883687335955,9.548235227587488,192.88759652595508,1.0
29.150000000000038,37.75,1558.0,31.9,5.2042094240837695,207.0,0.0
25.35241653069277,36.202114464356185,1397.7519079678386,60.238783781930515,8.809830104320957,205.1212241707926,1.0
29.336701547658414,37.271382166721814,1375.8324613085397,53.41564421388416,7.697504635648059,167.34094178677722,2.0
26.650000000000038,36.55000000000001,1910.0,21.8,4.36,141.0,0.0
28.79689579836634,37.77482718737041,1419.0551715274898,47.62000128513978,7.075942775711507,22.234446863337254,5.0
26.736184097010685,36.193869529508255,1662.4886500887096,30.491027738091205,5.2673916594675525,165.5439675342286,5.0
26.689178063709708,36.13697384134899,1895.049063835043,22.617235427859264,4.4797643987169735,220.21643872580663,4.0
27.05000000000001,38.650000000000034,1748.0,28.5,5.2165445026178014,184.0,0.0
24.318566488419304,35.297495677366896,1450.4136444961434,59.68955094697274,9.063948820863542,206.73661486184488,1.0
29.15848955166991,38.237194881672636,1324.4920427162597,63.33799061004663,8.764483175462756,215.04173985012346,1.0
27.541169419342,38.50584709670997,2084.460575465628,19.241449118776323,4.185012183641424,232.05887053772005,4.0
29.884154103691152,38.284154103691186,1306.0698971001882,56.02184254832393,7.656752622782798,98.26767170470816,2.0
27.33427864724243,37.47139323621215,1790.6756790842487,27.241225639959424,5.003346427127173,233.43814235171715,4.0
28.28943854140903,38.16050075738839,1310.7328376986234,67.80361456388327,9.264150649890958,227.3208801123714,1.0
29.01595603596761,38.34840108092708,1381.7661549645384,51.888807566489426,7.49943353978362,85.82411890197663,5.0
27.950000000000045,39.150000000000034,1852.0,25.9,5.022701570680628,131.0,0.0
27.809866073611172,37.92125837039934,1311.807896280383,61.01258370399303,8.37963608650074,203.4370814800348,1.0
29.46927566987012,37.86927566987011,1322.831785641573,50.93235605428017,7.0486586999562135,113.69859378181177,2.0
29.63302554818951,37.349496351582786,2673.836970794124,10.899832117194258,3.051653634834016,81.83697079412443,3.0
29.41787800232558,37.817878002325564,1331.08792984884,48.832884483139864,6.806956216262633,112.2045749127924,2.0
28.000531237542415,37.180989117435544,1493.7252720641116,41.724038694390245,6.494374945112786,207.82747279358884,4.0
26.55000000000001,37.450000000000045,1572.0,38.0,6.255078534031414,139.0,0.0
25.425698088033432,35.76418866434634,1343.088301830279,61.01924528815644,8.581362647800573,207.0,1.0
29.25,36.950000000000045,1358.4661732540535,54.47346725961406,7.748457006353833,62.02114141364095,2.0
25.850000000000023,35.450000000000045,1645.0,33.4,5.753193717277487,22.0,0.0
27.82580521638111,37.18466023010311,1348.4762974245289,60.529427506861005,8.546654826585637,207.0,1.0
29.93633392092078,38.378059134605124,1420.395686965789,45.67625389960578,6.793416864880414,76.52532211445921,5.0
29.69188516665841,38.63918022221124,2701.1174907412005,9.968005314799186,2.8181639573026893,5.783604444223819,3.0
30.057348546131966,39.17478363733142,2706.825649088006,9.772478363733137,2.7698780364833016,47.6613691518766,3.0
29.350000000000023,37.25,1581.0,32.7,5.413476439790577,181.0,0.0
29.19226163554479,38.60352866157732,1413.4695280041738,45.73757047067219,6.772921301850339,217.22534052065032,4.0
29.48856782386723,37.32110550379349,1361.9761303977868,52.66494987307702,7.508594020466378,60.73492464014754,2.0
25.545661270205475,36.82479352424657,1258.0247770904168,73.46356861737402,9.655569895914633,194.90426899155287,1.0
27.55000000000001,36.450000000000045,1421.0,49.8,7.410031413612566,165.0,0.0
28.599426411315438,37.63364768147102,1437.2057157227698,46.41328024215011,6.951475376753827,30.88236390947519,5.0
29.307333012550515,37.20733301255055,1358.2213455230808,51.3941335899596,7.309581952025809,8.912003849393953,2.0
29.155020477029414,37.18744880742653,1363.3283787098524,49.04246928445589,7.000892290658576,119.82223560102996,2.0
29.950000000000045,37.85000000000002,1510.0,47.6,7.526282722513089,16.0,0.0
27.391032691624776,37.10195941270388,1673.8948815649296,30.49257722675659,5.344617900050694,232.81235628105452,4.0
28.003544093738007,37.01902939582534,1586.606245962352,34.825987459085624,5.683115045829595,149.92911812524034,5.0
27.350000000000023,36.75,1466.0,53.2,8.16661780104712,172.0,0.0
28.756744428133917,37.76517496330131,1418.0557800612517,47.80622474310918,7.098015186783196,21.66924596314429,5.0
27.25,38.75,1335.0,58.3,8.14979057591623,9.0,0.0
29.11816181933836,37.34775727099251,1355.8834638040614,50.324670019082845,7.1472133712459405,143.20184561067782,2.0
29.55000000000001,39.35000000000002,1417.0,51.5,7.641413612565445,19.0,0.0
29.13503919834285,37.30328106887625,1377.2335946556188,51.234378622475525,7.389056458044652,182.24412024857517,2.0
26.776056602354895,37.05422640941952,1389.5809749018802,44.16056602354874,6.42193304342877,221.3767610039248,4.0
25.619255974688624,35.71199921373272,1327.072567609559,67.01788632083476,9.31163900443645,12.603433962975721,3.0
27.748983808180373,36.32959352327218,1279.8347158025379,68.32816259069115,9.156644623751049,110.03878056981644,3.0
28.75,37.950000000000045,1380.0,51.6,7.456335078534031,184.0,0.0
28.07143806693056,37.06429204462037,1582.0103462385484,35.102785965178334,5.7103934934882155,148.57123866138932,5.0
27.55000000000001,37.35000000000002,1863.0,22.2,4.330743455497382,111.0,0.0
30.54615393320146,38.84807696660074,2662.9600600755534,11.401183405168785,3.17914807757971,71.04289843736846,3.0
26.972423950607634,37.88272814817715,1685.5727425931002,29.459089814778565,5.19882184457538,221.50907777734275,4.0
27.617310845912673,36.87474019911434,1555.9524159032867,38.02065631961733,6.063794359910155,101.86253431813002,5.0
25.774374047028218,35.710250955203676,1244.5466984770305,74.07368988466138,9.650438388373725,103.32004771554585,3.0
29.061635056557414,37.46018067448777,1345.8400179723358,49.26399281106571,6.942487883456716,134.43631462090255,2.0
28.25,37.650000000000034,1738.0,30.3,5.514282722513089,104.0,0.0
28.892093899214522,37.64425010851964,2644.9137516277947,11.852156209305136,3.2822258643888076,33.320315891238714,3.0
27.683627420837677,37.5791522757315,1382.5694924142283,64.41525379288582,9.325222268308632,137.88339089707404,3.0
28.278594700693443,37.30355397447994,2638.4644602552007,12.035702649653292,3.3252026918898934,35.10254661304999,3.0
26.280475949372153,36.62285696202914,1308.9326564194596,64.96435334539707,8.886071807372145,217.75408047018706,1.0
29.588306247872076,38.369153123936044,2653.0131802663636,11.695905769885522,3.248623860152333,81.7265841583502,3.0
28.905294503661302,38.09941263323791,1397.2587694874198,50.14588843266527,7.3280617003426896,58.435389656168454,5.0
26.753103069924713,36.25310306992471,1659.8464659554795,30.860725790426912,5.302830588320967,174.31300607866075,5.0
28.106149869354155,37.19777203351153,1344.3992822778023,64.94973298494433,9.14174637778458,12.192506532293613,3.0
29.25,37.75,1435.0,42.3,6.356073298429319,83.0,0.0
26.450000000000045,35.85000000000002,1245.0,64.0,8.343455497382198,120.0,0.0
25.450000000000045,36.35000000000002,1568.0,36.7,6.025717277486912,182.0,0.0
30.32735653217506,38.650000000000034,1415.5282145124238,45.6679383876845,6.764258013881734,102.69814032373054,5.0
25.222764360404426,35.91627482759062,1348.6499731925023,69.88042941044647,9.861326815255156,146.32447664069073,3.0
25.75,36.450000000000045,1472.0,46.0,7.090261780104712,199.0,0.0
29.821743610992787,37.921743610992806,1372.0,53.89499175756295,7.742819758259304,118.27153750532563,2.0
26.850000000000023,38.25,1864.0,23.3,4.547769633507854,2.0,0.0
26.163731278980517,36.61453183925857,1386.8718069165172,63.5908492619795,9.182619001135347,216.88558991499508,1.0
28.356384704647887,37.4968076476761,1336.6165121288805,64.81703939880255,9.06855250216149,82.95730010493169,3.0
29.853578358338968,38.11709728155204,1373.0,47.44821082083053,6.821611880314169,62.752486672567,2.0
25.55000000000001,36.75,1654.0,29.1,5.039937172774869,195.0,0.0
26.940693260482252,37.9779202185533,1687.2386038246827,29.340099726808376,5.183060330304984,220.0811967217005,4.0
27.568899097561452,37.936318806402454,1303.524656478674,61.163188064024105,8.347772619543381,202.68405967987945,1.0
25.650975961370005,35.32956909651487,1346.9178711966879,65.3337261853519,9.20833448147747,36.21406864855098,3.0
27.46184462190221,36.687087354531,1808.1631090227258,26.023300871598206,4.900194894404682,222.37669912840178,4.0
29.307504538374353,38.27900544604921,1262.3388744831714,65.94857170631408,8.696317446595039,192.69981846502765,1.0
30.355248043499305,38.650000000000034,1416.7726050176593,45.47055230754369,6.741924136122847,102.31195016693331,5.0
28.052126935960416,37.639942301836186,1370.3384998477406,63.96982690550853,9.17939197872339,99.91492256158365,3.0
29.344122592900376,38.744542407693224,1414.3011475325497,45.95813043254578,6.809411471905124,217.0083962958566,4.0
29.05130832893543,37.90951617414229,1419.354480386983,47.18600343887487,7.012860691214688,34.356455672805396,5.0
28.05804542323231,37.55804542323231,1498.2343745073863,43.458438508896286,6.611740849307759,144.19895177156266,5.0
23.75,34.950000000000045,1357.0,41.8,5.939539267015706,127.0,0.0
27.55972125652669,38.059419786013954,1292.8997727296057,62.138885026106664,8.409783138353031,204.91786096037103,1.0
28.442602570943397,37.94260257094339,1450.6084508293216,47.17089405026097,6.997467310939591,135.32455605515307,5.0
29.94197248361775,38.40779816990382,2656.366972548557,11.565825686286072,3.216774604519633,57.18119280949397,3.0
28.51598999173242,36.92208006614085,1292.5025020669004,67.38375980157755,9.118346829447917,98.7563970236634,3.0
25.8010906528752,35.086063990264854,1371.8497333738965,63.58797866991172,9.134367527156977,30.450799878310562,3.0
29.201144566150678,37.07213858462336,1370.9388534148611,48.97328315077399,7.030109848474187,113.59548356965905,2.0
28.96045320072762,36.95696880048509,1378.860623990299,48.3498292104286,6.98084787860437,165.82577998787372,2.0
28.683634506626916,38.183634506626916,1420.7575726408245,49.497779275513366,7.239232146790005,129.76228061630272,5.0
26.68743259264194,36.277615978881826,1399.7526070549438,42.09960447978947,6.17104416815317,220.80366772479724,4.0
25.45920324100384,36.23109385545807,1321.2106234532823,61.3,8.480650389286515,204.86484357423663,1.0
29.096136789760664,37.49036969104061,1345.365619140791,49.45375234368358,6.966570454507276,135.73012961602439,2.0
29.51787743352244,38.68757101732843,1238.8785508664193,68.98059048550756,8.950431660921502,202.9511968777632,1.0
26.513569584699205,36.1436545748111,1427.4322962425165,43.194108358573004,6.470088719353851,214.54674456153705,4.0
28.472999184628787,37.26600652297005,1303.2502038428127,66.35198043108998,9.053676050929486,83.2797064663497,3.0
24.04030963408168,35.182945254436625,1267.5930145798586,68.91472875929014,9.146891055430922,106.27906861064783,3.0
29.41517371481573,37.96011580987716,1491.049779304784,40.581092837325514,6.250279742800818,121.69652570368613,5.0
29.25,37.25718889477859,1373.3921665783216,48.855577577529075,7.026485987615893,151.88894394382268,2.0
28.961596066237902,37.694797139082105,2645.6719570862315,11.833201072844213,3.2778929782218764,34.89991059631552,3.0
27.928401478048645,37.89792834767175,1323.664528877168,67.08810474740542,9.250303048408886,225.54851634678406,1.0
25.650000000000038,36.650000000000034,1377.0,49.6,7.151748691099476,27.0,0.0
29.450000000000045,38.950000000000045,2000.0,21.9,4.5863874345549736,200.0,0.0
24.092388590061915,35.002985737577426,1337.4301917274972,61.64970586801069,8.630278025846374,206.65559270574704,1.0
27.416348946648775,36.898184458649766,1418.3632897599805,42.060039941301454,6.248215127263029,204.69598765327802,4.0
28.26404967351276,37.030165359729125,1868.3636208595985,24.53057908702187,4.720721458830099,209.6942156891819,4.0
29.19242999128476,38.898336495206635,1259.8265424586025,70.95757000871528,9.35984615331566,229.42429991284723,1.0
29.867015540120345,38.30104662036101,2691.638082754512,10.278730574849595,2.896244631339449,74.09588092214229,3.0
25.150000000000038,34.55000000000001,1439.0,43.8,6.599811518324607,111.0,0.0
26.292303160350755,35.89230316035078,1402.3698817492595,41.16655514869059,6.044056558726686,216.44074822159016,4.0
29.579795227089125,39.113371422829125,1263.037809686509,70.21918090835635,9.285887334044894,233.02323794210906,1.0
28.01678715489733,37.17102912670815,1367.7084839436216,63.554241971810825,9.101966408656974,78.29874535021743,3.0
28.793968929775858,37.545979286517245,1533.1005647536363,38.048488713701445,6.000692019219879,134.12062140448347,5.0
26.61986315930368,36.82031961705414,1396.812784682164,67.43059329844678,9.865178366910374,89.28767467445026,3.0
29.218727033180183,37.998149605801274,1419.5514435684472,46.900406825751475,6.971348896084584,42.33346452211401,5.0
27.950000000000045,37.55000000000001,1367.0,43.4,6.212335078534031,111.0,0.0
29.303497842466797,38.506495993152576,1306.055274314941,65.45096856165844,8.927293755602502,220.63491678086058,1.0
24.727344837722345,35.47475647121883,1446.0097411512481,59.68419612216784,9.03622298781813,207.0,1.0
29.545303974345604,37.297790333298465,2674.3798324361255,10.857182384607336,3.0403508011498497,78.47236948795754,3.0
27.344326879864923,36.97887373749027,1906.67910211276,22.503132436061215,4.432036262162117,206.81964365965172,4.0
27.544997214731136,36.40437047393803,1367.118746518414,63.25937325920694,9.055824858487838,50.581086365451846,3.0
24.66690172385865,35.74063080953452,1338.4133598111043,58.684136809085956,8.200890162107243,207.08144752417263,4.0
29.46558350212272,38.650000000000034,1377.0798793254735,51.766639831131805,7.454315045404593,114.63038227830135,5.0
27.145108611120243,36.079257175933506,1597.7260822227315,35.14490962034884,5.852096705146487,207.97554305560104,4.0
30.044271706488484,38.83281511946545,2698.2851889933177,10.057160366889413,2.840979685228333,69.88604697089882,3.0
31.05000000000001,40.35000000000002,1532.0,41.3,6.625298429319372,161.0,0.0
29.92430916307008,38.32430916307009,1321.2924761001116,49.96363884382643,6.911975189208482,86.09876893882168,2.0
26.05221315739023,37.452213157390226,1355.4511878317655,53.388934213048955,7.560099448108004,215.18615063207716,4.0
29.065837205946792,38.46063371338024,1374.7827911674535,52.67443599366149,7.576680146392476,98.16970847182338,5.0
24.913326771099857,35.597495078324926,1327.9750914025378,62.71832255252117,8.711496980550502,211.16246836065997,1.0
29.04518582690397,37.564189218899635,1273.7153712873794,69.38082774107866,9.251485737417292,115.19003391995655,3.0
27.868168281311966,37.5136223599779,1423.999743266261,47.763576147904836,7.140442823236645,235.54530517309726,4.0
27.704570477710707,37.7351421656078,1331.6817483438178,66.64451240128115,9.241717994943283,224.44970961785236,1.0
29.320472969461882,37.26745494910317,1372.9494371885653,54.21778153562781,7.7949102397279795,164.88254505089688,2.0
26.450000000000045,35.75,1685.0,27.8,4.905026178010472,161.0,0.0
28.73565516339136,39.244262065356565,1497.3940495987806,39.42464626700893,6.131663877843596,211.54683742295663,4.0
26.928057527905555,36.342135362472476,1639.2894079896023,32.13067342028374,5.440815651757291,151.67675139228112,5.0
29.81156964443662,38.124379762957766,1330.1321549619693,54.50951841500047,7.588976847143159,159.00405377675798,2.0
27.55000000000001,37.450000000000045,1418.0,46.3,6.874701570680628,84.0,0.0
28.855332760541017,37.80576440263936,1419.123920894754,47.520314702606505,7.06145321665797,25.01879623754246,5.0
26.768396178057746,37.16140636854209,1548.1839617805772,35.02641528776909,5.677007487819585,206.37307006213305,4.0
26.05000000000001,35.650000000000034,1503.0,37.4,5.886094240837696,109.0,0.0
25.55848299522008,35.1584829952201,1411.9659916009682,39.07799006331868,5.7764826154701385,203.45777606927825,4.0
28.82280086359177,37.56520057572785,1531.1488646184052,38.16603429002786,6.012276116607487,133.54398272816522,5.0
27.670553280212875,38.02632220957453,1285.4675350787206,62.35324649212792,8.386543805881315,199.7103337127654,1.0
27.75,37.150000000000034,1416.0,50.9,7.5470575916230365,152.0,0.0
23.688818366205837,34.25723783315609,1329.9836051572722,67.32598218416642,9.371887726588273,25.243426998936478,3.0
30.32002601033701,39.476701347116,2666.2207772035017,11.154493575080943,3.113072246598345,22.534026942319198,3.0
28.711753331990916,36.671982354125696,1385.5933921529145,62.90330392354281,9.126436482345586,141.51207058349726,3.0
24.085601617983297,35.021203235966595,1382.3659254000984,60.69477249428431,8.78073343415569,207.0,1.0
29.150000000000038,38.05000000000001,1454.0,43.8,6.668607329842931,112.0,0.0
27.150000000000038,36.35000000000002,1320.0,62.2,8.597277486910995,142.0,0.0
23.950000000000045,35.25,1588.0,33.4,5.553842931937172,204.0,0.0
28.12069667140406,37.097131114269374,1578.6759176280348,35.303609506493366,5.7301846207515466,147.58606657191933,5.0
29.566196506749737,37.4685102934283,1348.0282095950163,51.26478602699891,7.235991588330096,6.8792389378423255,2.0
30.25,38.60138042415117,1346.834349101862,45.59003230038334,6.4286416869325835,201.24847634720692,2.0
29.515549907885898,38.900306971788055,1279.0943688545124,68.54087008633678,9.165378899569017,228.81406787559737,1.0
29.75,39.05000000000001,1292.0,54.4,7.359664921465969,136.0,0.0
27.14335339552841,36.508500351090134,1613.2581803588387,33.970474470879076,5.635409914821763,136.11673186862913,5.0
27.09395498025513,36.41263665350343,1648.1784321058078,31.117662611809305,5.317660236569514,168.12090039489775,5.0
26.85729539309127,36.769543310336964,1281.2547445519797,64.88709966894992,8.685056244485645,196.60260965521763,1.0
29.499038549599817,37.73653969439705,2692.18272136793,10.260575954402336,2.891546979188437,43.78838932817418,3.0
29.039302500800005,37.70921671082104,1707.727788174315,30.405826184168422,5.437137205680065,218.93218946694765,4.0
27.136118718282397,37.29839831364801,1305.9679662729593,67.21494907261899,9.191243018050603,93.19220236224422,3.0
28.871813779427516,38.0240810037119,1401.9460708801494,49.61856702598321,7.2762130300940555,50.14891040830757,5.0
27.51621769129299,36.796622761453676,1568.1754973254847,37.156769361958226,5.972421737939814,109.16881231109802,5.0
26.850000000000023,36.450000000000045,1573.0,39.7,6.5390680628272255,162.0,0.0
29.113267490747916,38.01326749074793,2683.523936960294,10.537070642733191,2.9569855093913873,8.914931396491584,3.0
27.07723263835018,36.45740703872514,1621.2527809994795,33.405442545901444,5.575646946965351,140.89545931923777,5.0
