厂房室温（℃）,机器温度（℃）,转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,是否发生故障
29.444707761807486,37.84470776180746,1329.3439954825162,48.63836872689605,6.770482492711459,111.19845893222092,1.0
27.25,36.650000000000034,1421.0,47.2,7.023162303664921,0.0,0.0
29.014807840278827,36.91480784027884,1363.4250192362442,49.31250961812214,7.042217960748242,9.888470416728131,1.0
26.26934830322638,35.391047994722044,1538.817378580631,38.12567443812598,6.137736369613489,204.80830762464154,1.0
29.55000000000001,38.450000000000045,1501.0,38.8,6.098303664921466,171.0,0.0
27.401397295511526,37.48543725308361,1300.4842206018732,65.28755712579975,8.891830274916313,116.87015192896247,1.0
28.450000000000045,37.55000000000001,1421.0,44.4,6.606534031413613,94.0,0.0
28.150000000000038,37.650000000000034,1455.0,41.2,6.277068062827226,56.0,0.0
28.473146186968417,37.27183527573157,1380.569849041553,45.425768009442024,6.56516580689354,212.18557997639493,1.0
27.650000000000038,38.150000000000034,1465.0,43.2,6.627015706806284,113.0,0.0
26.945427930148565,36.99771396507432,1332.1878078137295,55.48173497928535,7.73310217956004,206.69542793014855,1.0
25.05000000000001,35.55000000000001,1599.0,36.2,6.061130890052357,28.0,0.0
25.03197104433148,35.194098552216595,1495.6017983397549,49.85421996013754,7.760196268019003,205.2360579113371,1.0
27.650000000000038,37.55000000000001,1483.0,40.8,6.335748691099476,28.0,0.0
30.511266129006554,39.1598709679478,2661.450645160261,11.4,3.17701961830649,53.56975805293774,1.0
29.459261557291928,37.27551797800969,1361.487692621532,52.90265625752111,7.539976445938443,60.767487158564535,1.0
28.903373599366617,36.65674719873321,1384.1319240221692,60.4316220269197,8.761555712787835,142.26686799683299,1.0
29.25,37.19974976276719,1376.5075071169852,52.16076020101201,7.519300589763431,159.77627490944795,1.0
29.05000000000001,38.150000000000034,1931.0,21.9,4.428157068062827,101.0,0.0
27.25,38.23509311786263,1583.599382557633,32.42577631652673,5.370734218594118,215.48292003339682,1.0
29.57507184935678,37.372593404163844,1341.4213356828043,54.40495689038593,7.642584668483301,55.47377856093473,1.0
27.658855396223547,36.815026778477154,1290.2710175821308,68.3320214227817,9.232304430679147,111.0,1.0
26.08865048022615,35.23383883212278,1370.6453980790955,62.72918447941848,9.004238726793796,32.99947568200304,1.0
28.129834076063812,38.26008296196811,1956.7526328520707,23.067557421708493,4.61875894785609,226.92645183444182,1.0
27.195411493343713,37.305239787693544,1306.1047957538701,67.15109531486065,9.183473587001892,92.37122547677983,1.0
28.350000000000023,37.25,1486.0,39.6,6.161842931937173,144.0,0.0
25.077934511815712,34.89692695132301,1422.726196356295,41.54745586103986,6.202311916446872,199.40780853968965,1.0
26.497974229671087,36.05000000000001,1779.686901998672,26.03858263190826,4.826249763511449,202.93185435131275,1.0
27.90382767652137,38.131206846377054,1374.8375863072458,47.22993095420326,6.7992361651414415,216.9744821565245,1.0
29.75,37.85000000000002,1402.0,40.7,5.975015706806283,52.0,0.0
25.850000000000023,37.05000000000001,1598.0,33.4,5.588816753926701,44.0,0.0
29.703249161328603,38.829873741992884,1245.993687099643,70.16268100029644,9.15642507618516,145.84701128410694,1.0
29.132587687329597,37.81915468169424,2647.5373202254136,11.78656699436466,3.2672330626908956,38.78608380294494,1.0
29.25,37.289561137169166,1373.8131658849259,48.29887110172715,6.949162938127866,150.3460805972407,1.0
29.150000000000038,37.650000000000034,1611.0,31.8,5.364376963350786,169.0,0.0
30.05092036522392,39.11789382029856,2681.171090820895,10.64618291208957,2.986728789969513,15.3578764059704,1.0
29.794243404431146,38.722560283932125,1397.5751092243509,47.097340993073836,6.894402769553764,212.34512056786423,1.0
27.75,37.85000000000002,1567.0,34.3,5.628073298429319,130.0,0.0
23.0368711893974,33.79478531566232,1244.8867081734884,73.10503048482103,9.525329373060176,95.87771003373105,1.0
27.650000000000038,37.150000000000034,1458.0,43.4,6.625884816753927,0.0,0.0
27.950000000000045,37.950000000000045,2089.0,19.8,4.331120418848168,162.0,0.0
25.447924246808306,35.412017481505785,1507.9763288837858,48.84122370540477,7.677778240150326,188.41842666447957,1.0
24.850000000000023,34.450000000000045,1569.0,35.6,5.848837696335079,173.0,0.0
27.450000000000045,37.450000000000045,1427.0,52.8,7.889591623036648,75.0,0.0
27.1635068214647,36.63742875180562,1281.4877943395204,64.00131556364052,8.580038125179964,117.04502273821564,1.0
25.75,37.05000000000001,2099.0,20.0,4.395811518324607,98.0,0.0
28.26558913689721,37.31330814732711,2638.366918526729,12.042205431551409,3.326875030355001,37.67114546280647,1.0
29.25,37.05000000000001,1392.0,55.8,8.133361256544502,143.0,0.0
23.950000000000045,35.25,1615.0,32.6,5.512984293193718,184.0,0.0
29.25,37.202082106930916,1376.4375367920734,52.06046940197195,7.504494478252891,159.53137877225709,1.0
27.643128435550597,36.46984632666295,1372.430256462625,56.58681965921035,8.131672010797775,42.90769387875396,1.0
30.4692524686861,39.49598025051154,2659.7700987474423,11.4,3.1750135210178896,34.663610908727506,1.0
29.304075565869535,37.204075565869545,1351.4592443413048,48.69976825300669,6.890774795088887,6.0,1.0
29.658676765825536,38.705618178485935,1248.3904544621482,68.29622522346058,8.939231871621505,113.77310093049712,1.0
22.805948597267626,33.40991432877936,1238.985353041283,74.95241122185925,9.721593426057035,91.77241950697946,1.0
28.06634978851493,37.744550070495045,1377.0727866206505,56.69103767807586,8.179146532145182,139.49085633719966,1.0
28.850000000000023,38.150000000000034,1530.0,36.4,5.831623036649215,27.0,0.0
30.650000000000038,39.55000000000001,1488.0,41.3,6.435015706806282,175.0,0.0
24.988890360832297,35.803536691665755,1327.4814618555695,61.3,8.52090194887397,205.57743884722382,1.0
28.584694088751167,36.719388177502346,1275.6734186997226,66.74284827245145,8.925116153040022,107.29929719987669,1.0
30.36891741441405,39.8912155893392,1416.918898858854,47.98941437262261,7.120163611854289,215.74099391641712,1.0
28.55000000000001,37.450000000000045,1691.0,27.7,4.904785340314136,105.0,0.0
28.86332428708258,36.951121665070396,1352.255269090947,48.06142019134661,6.800331938391706,5.133242870825381,1.0
27.350000000000023,38.75,1511.0,44.5,7.0407853403141365,30.0,0.0
29.985219221464643,38.62408768858589,2688.979915812627,10.439872676489875,2.937527342500002,32.030126281059665,1.0
28.650000000000038,37.55000000000001,1309.0,43.3,5.935047120418848,68.0,0.0
27.850000000000023,38.150000000000034,1454.0,41.5,6.318429319371727,57.0,0.0
27.534152487173554,38.515401453444134,1576.479968676972,32.69620436033233,5.391727373756655,210.34598546555893,1.0
29.98308621581721,38.34468170447478,1355.2585012507775,44.85967769344336,6.366816783143039,196.31168420602987,1.0
25.75,36.85000000000002,1456.0,43.8,6.677780104712041,15.0,0.0
26.650000000000038,36.55000000000001,1705.0,28.5,5.088219895287958,103.0,0.0
29.33996172891074,38.46003827108933,1365.4423650859949,54.08141216953316,7.732522011648504,118.45725220311226,1.0
30.469896876458836,38.71892216147809,2663.946673278214,11.356307387159358,3.1677560883151914,71.94667327821392,1.0
27.550253832416768,36.29386105168232,1367.0626586452604,62.47315971497874,8.942831677117423,42.932264706405036,1.0
29.238839260634634,37.355580369682706,1370.5491038825023,45.895312938893916,6.586071755306971,143.44196303173166,1.0
28.099490201892326,36.325437538170156,1362.6020391924308,57.55845376656259,8.21539999032781,50.809770359617744,1.0
26.850000000000023,38.25,1537.0,35.4,5.697361256544502,120.0,0.0
29.05000000000001,38.05000000000001,1377.0,43.0,6.200104712041885,91.0,0.0
29.47733908084821,37.95564544680631,1359.5379000851308,46.299111846816714,6.59216858144631,204.48144561706783,1.0
27.350000000000023,38.650000000000034,1636.0,34.4,5.89302617801047,2.0,0.0
27.950000000000045,38.05000000000001,1407.0,53.0,7.80848167539267,165.0,0.0
26.460621172799456,35.61709774967204,1533.7167687253489,39.128407966493924,6.270375289055784,207.7063814060518,1.0
24.350000000000023,35.450000000000045,1510.0,35.5,5.613089005235602,155.0,0.0
27.55000000000001,38.55000000000001,1532.0,40.0,6.4167539267015705,0.0,0.0
27.55000000000001,37.450000000000045,1418.0,46.3,6.874701570680628,84.0,0.0
29.350000000000023,37.35000000000002,1918.0,21.6,4.338094240837696,131.0,0.0
26.850000000000023,37.25,1385.0,52.1,7.55586387434555,128.0,0.0
26.698376933075263,36.601114322850954,1657.0203497629523,29.79026159845152,5.15921092885283,185.35901141751086,1.0
27.622599098261233,37.961358295760924,1299.8618205587006,60.436769522172824,8.22339613243332,201.77283408478232,1.0
30.850000000000023,40.150000000000034,1415.0,52.8,7.82324607329843,82.0,0.0
25.350000000000023,36.450000000000045,1492.0,41.7,6.514806282722513,100.0,0.0
24.760631250220644,35.22807309791246,1339.0730896736252,61.25365448368126,8.58883303436901,203.13787364010528,1.0
25.71859017625904,36.96580532902433,1400.4721515276526,68.55674786724347,10.056882071539547,64.47415987072851,1.0
29.55000000000001,37.35000000000002,1880.0,22.7,4.46869109947644,207.0,0.0
24.729467834825982,34.52513195528815,1227.2858451288714,69.29080041977186,8.915731047914502,85.64601962124847,1.0
26.950000000000045,37.150000000000034,1345.0,57.1,8.041832460732984,71.0,0.0
24.850000000000023,34.35000000000002,1524.0,36.3,5.7927958115183245,98.0,0.0
27.05000000000001,36.450000000000045,1491.0,41.8,6.526052356020942,41.0,0.0
28.950000000000045,37.55000000000001,1372.2956566804226,46.763042914947185,6.719254391653562,210.92608582989436,1.0
24.850000000000023,35.85000000000002,1393.0,55.9,8.15379057591623,79.0,0.0
29.87444453637596,37.92135816769593,1368.4074089395988,49.53506098272854,7.09538044579983,60.30617273736007,1.0
24.590344886640413,35.78080965939177,1278.3545738690511,68.81907045449732,9.211593130803617,107.71394318254016,1.0
26.05000000000001,35.85000000000002,1597.0,30.3,5.066921465968586,115.0,0.0
25.553574007491882,36.04932152904197,1257.6819723797632,69.73146352654464,9.18319431906495,110.40646954402567,1.0
28.450000000000045,37.35000000000002,1414.0,49.3,7.299497382198952,106.0,0.0
27.9376387889094,38.24369602653527,1363.9357265861581,53.32595610137558,7.608689842558679,215.43634342575535,1.0
24.850000000000023,34.25,1463.0,46.5,7.123507853403141,182.0,0.0
28.350000000000023,37.35000000000002,1623.0,33.5,5.693246073298429,157.0,0.0
27.75,37.650000000000034,1988.0,19.7,4.10090052356021,136.0,0.0
27.80421124200469,37.17188012281911,1348.4278211555206,60.53383444040721,8.546967095897756,207.0,1.0
29.05000000000001,37.55000000000001,1601.0,33.0,5.532251308900523,166.0,0.0
28.55000000000001,37.85000000000002,1510.0,47.8,7.557905759162304,27.0,0.0
28.063799160833383,37.32551378906466,1349.010569544728,60.48085731411564,8.543213208844195,207.0,1.0
29.53165399725891,38.106072469298326,1336.0,60.45632965899069,8.457555646535242,1.3901811732457594,1.0
27.25,38.25,1352.0,57.3,8.111999999999998,116.0,0.0
28.354515522416904,38.01757191674354,1231.6125662214026,70.0161979496773,9.031781263638594,189.01799772186368,1.0
28.25,37.650000000000034,1530.0,39.9,6.392356020942408,107.0,0.0
28.43599310212279,37.16400689787725,2562.466139110741,12.54462298011083,3.355124542214847,73.74243596862783,1.0
29.148947208327147,38.637366499925335,1362.8210254156086,53.94946599970122,7.698881320213685,119.1579187509337,1.0
30.415958632515565,39.615958632515564,2666.999721358851,11.127669060124232,3.106478460752573,32.638066659471846,1.0
28.519017524275746,37.352812888345014,1341.3522216020644,59.82523458724636,8.394544356315627,1.690175242757162,1.0
24.950000000000045,35.650000000000034,1628.0,37.6,6.409717277486911,12.0,0.0
30.650000000000038,39.75,1815.0,27.8,5.283455497382199,66.0,0.0
26.896316064986994,37.61339579015167,1300.2441400372186,61.46098462210139,8.36840527838386,202.29269931291162,1.0
29.11503122376488,37.89125780594123,1346.6679303761728,58.93849240394003,8.313431528683086,205.5559767920576,1.0
28.558363131082213,37.76757603828769,1375.5648479234246,46.64812166126029,6.719054620044628,212.6109124594522,1.0
25.75,36.75,1501.0,37.1,5.831109947643979,70.0,0.0
25.55000000000001,36.650000000000034,1528.0,36.7,5.872000000000001,197.0,0.0
27.150000000000038,38.55000000000001,1447.0,36.8,5.575874345549738,0.0,0.0
28.80822915094866,37.4972569496838,1373.8933036387914,49.802157884048256,7.167749111430725,142.31706343218534,1.0
24.950000000000045,34.75,1496.0,40.0,6.265968586387435,0.0,0.0
24.450000000000045,33.950000000000045,1471.0,44.9,6.916010471204188,14.0,0.0
29.55000000000001,37.650000000000034,1555.0,36.1,5.878062827225131,35.0,0.0
28.34403565213289,38.43245543483393,2699.5017423921768,10.039649510841341,2.837075287142989,124.78243532760072,1.0
28.950000000000045,38.150000000000034,1511.0,45.0,7.119895287958115,204.0,0.0
27.32833549691442,36.60402903986676,1387.6492740033318,43.81340809658123,6.3615071439242294,218.40554834361868,1.0
25.25,35.950000000000045,1576.0,38.8,6.403015706806282,167.0,0.0
25.950000000000045,35.150000000000034,1506.0,38.0,5.992460732984293,125.0,0.0
24.75,34.35000000000002,1647.0,30.8,5.311790575916231,212.0,0.0
28.16137136116538,38.1774500838984,1455.2156873951271,55.96705989932196,8.52864503270824,241.8156759648312,1.0
29.75,39.05000000000001,1292.0,54.4,7.359664921465969,136.0,0.0
29.650000000000038,39.05000000000001,1615.0,32.9,5.563717277486911,159.0,0.0
27.25,36.55000000000001,1539.0,37.7,6.075424083769634,156.0,0.0
27.454311746724446,36.0086753575325,1362.9458438455265,53.74694771424943,7.678792651453766,17.21766189956683,1.0
31.05000000000001,40.450000000000045,1512.0,33.4,5.288041884816754,146.0,0.0
29.03116551170253,37.43116551170252,1233.9986692781617,56.9199201566897,7.363587691632705,90.90516219759337,1.0
24.25,35.150000000000034,1335.0,57.9,8.093874345549738,113.0,0.0
27.33377665140477,36.234956080984475,1335.7168130633852,61.08584065316926,8.543848384514481,189.15338776410468,1.0
26.46093190028024,36.582565286915184,1608.628264345759,33.72439835374033,5.647669311779538,208.77444957663243,1.0
30.467978388340097,39.83489877076788,1424.7246155702737,48.501902868208305,7.238648784235939,213.13578934665486,1.0
25.59735433379486,36.32367716689746,1328.5929448901197,58.941790543259856,8.195470249178529,205.34735433379487,1.0
27.55631893355086,37.34688295387129,1306.937659077425,66.76242576386834,9.136182066765969,87.37404553545016,1.0
26.75,36.25,1399.0,54.8,8.027769633507853,3.0,0.0
27.529940491804886,37.992842974239295,1290.087669554983,61.89123304450169,8.356839485793094,200.7147107728224,1.0
27.950000000000045,36.85000000000002,1433.0,48.1,7.21751832460733,14.0,0.0
24.950000000000045,34.75,1569.0,37.0,6.078848167539267,29.0,0.0
27.55000000000001,37.85000000000002,1559.0,42.8,6.986931937172774,121.0,0.0
29.862228575014893,38.9009460314804,2674.972317397889,10.966958732416776,3.0702767102811936,89.34057133293655,1.0
25.950000000000045,35.05000000000001,1435.0,45.2,6.791832460732985,45.0,0.0
26.650000000000038,37.450000000000045,1574.0,31.8,5.241172774869111,113.0,0.0
28.350000000000023,37.450000000000045,1424.0,47.0,7.008167539267015,26.0,0.0
28.34240139407074,37.58890585013506,1368.243161563344,62.90243007223152,9.011730458718208,90.44376599459808,1.0
27.55000000000001,36.450000000000045,1473.0,48.1,7.418984293193717,87.0,0.0
24.544030599864147,35.16970152999323,1475.3522698943607,55.24596187150158,8.50440507765019,206.21193880027178,1.0
30.75,39.950000000000045,1514.0,41.1,6.515748691099477,121.0,0.0
25.896465435796465,35.64433142015355,1346.9398128301336,65.8456987759121,9.268848412633377,154.15605190978866,1.0
26.55000000000001,35.950000000000045,1851.0,24.7,4.787403141361256,189.0,0.0
24.350000000000023,35.450000000000045,1327.0,52.1,7.23944502617801,24.0,0.0
27.764873114375387,36.62458440543003,1957.5914308054025,21.22353438273683,4.313565876903345,205.0144354472691,1.0
27.05000000000001,38.35000000000002,1547.0,40.9,6.625371727748691,66.0,0.0
25.150000000000038,36.450000000000045,1469.0,54.8,8.42944502617801,191.0,0.0
27.350000000000023,36.25,1655.0,32.1,5.562879581151832,37.0,0.0
29.6107513089878,38.53678758426832,2708.7396372471953,9.708678758426826,2.7537444190157894,7.467617808901314,1.0
30.55000000000001,39.25,1631.0,28.5,4.867382198952879,132.0,0.0
27.05000000000001,36.450000000000045,1528.0,35.1,5.6160000000000005,44.0,0.0
25.55000000000001,36.25,1375.0,48.3,6.954188481675392,157.0,0.0
28.29205083816284,37.042308083974,1384.35897305342,63.52051347328999,9.20758499655109,140.03076766410405,1.0
30.150000000000038,39.450000000000045,1397.0,47.1,6.889916230366492,137.0,0.0
24.682587293254784,35.32438839804878,1341.4200939236332,61.170900552396986,8.592108733382936,207.0,1.0
24.950000000000045,34.85000000000002,2129.0,18.4,4.101947643979058,45.0,0.0
27.140826819150817,36.630975989362746,1334.5774968085072,57.17889757446559,7.992516683602171,203.20424776595516,1.0
26.423391164405682,36.095027235435666,1544.7339116440564,36.406435342377385,5.8878759972109105,204.49122453312174,1.0
29.005738071283368,37.17041772060759,1332.7064070135152,58.639192799665096,8.18379238234335,187.82116843918197,1.0
28.515003815712927,37.43857578938618,2640.5714649115516,11.952856052653456,3.3048693008318493,21.392866227887865,1.0
29.350000000000023,37.35000000000002,1507.0,40.2,6.343602094240838,201.0,0.0
24.75,35.650000000000034,1602.0,32.1,5.384732984293194,59.0,0.0
27.05000000000001,36.25,1456.0,48.8,7.440083769633508,205.0,0.0
23.55000000000001,34.25,1540.0,38.7,6.24062827225131,45.0,0.0
29.631947566572165,37.59584269971641,2682.8230337464547,10.57256554178484,2.969534148746753,79.67874529391194,1.0
27.850000000000023,37.25,1665.0,30.9,5.387277486910995,177.0,0.0
26.254482883000943,35.32386213648624,1369.9820684679962,62.30275830085472,8.939183803887463,34.46827696372264,1.0
28.745350506329455,39.19922508438827,2708.507749156118,9.73730627109706,2.761620516900836,113.90110854429315,1.0
28.47924776433381,37.21601788532985,1301.6880589165564,66.50194634401058,9.063075746850155,85.52919516015861,1.0
24.52880956102475,35.71392343589648,1277.1506218461361,68.82977225025657,9.20435457062489,107.55341624615149,1.0
23.05000000000001,34.05000000000001,1552.0,34.8,5.655455497382198,8.0,0.0
25.350000000000023,35.650000000000034,1557.0,36.0,5.869319371727749,21.0,0.0
25.25,35.55000000000001,1584.0,31.7,5.257884816753927,117.0,0.0
25.850000000000023,36.85000000000002,1338.0,56.4,7.901905759162303,29.0,0.0
28.950000000000045,37.650000000000034,1409.0,41.3,6.093371727748691,39.0,0.0
29.102977149944337,37.66767473072639,1362.7055779620098,47.364603496312384,6.758977503360704,210.528830654746,1.0
30.650000000000038,39.35000000000002,1448.0,44.3,6.716900523560208,195.0,0.0
27.92378650532655,39.062297750887765,2709.8770224911223,9.703074437721938,2.7533116802763824,140.60193857688782,1.0
27.55000000000001,36.950000000000045,1483.0,40.2,6.242575916230367,162.0,0.0
30.013748038623422,38.36826772201802,1354.9990550578018,44.772409428533365,6.353154428122363,195.8163778376218,1.0
29.05000000000001,37.450000000000045,1346.5257418750894,49.334356256967276,6.956138139104193,133.53267388880948,1.0
25.0872876564938,35.26491506259755,1265.9938958137677,68.75403397496099,9.11390140680627,106.84474518779254,1.0
28.866750932020786,36.617003728083056,1384.8274347585468,60.27111485698995,8.74128246567016,146.02022368498214,1.0
29.307487825972338,37.20748782597235,1351.4251217402768,48.73445956405185,6.895514025381407,6.0,1.0
29.05000000000001,38.05000000000001,1561.0,34.9,5.704596858638743,106.0,0.0
26.569472176872644,36.73571038066381,1337.831122680572,61.36364009118457,8.59482092339875,205.4805141554506,1.0
25.55000000000001,36.35000000000002,1500.0,38.8,6.094240837696335,116.0,0.0
29.45833183664296,37.92212034131956,1334.9287876066624,54.91030803741272,7.675406695039337,163.07423888661057,1.0
30.55000000000001,39.25,1546.0,33.7,5.45551832460733,149.0,0.0
29.75,37.85000000000002,1437.0,49.9,7.508513089005236,55.0,0.0
29.65493653013008,37.63888575423416,1346.2716502166184,52.66911142182095,7.423229460800381,5.16050775895946,1.0
25.05000000000001,35.650000000000034,1626.0,40.4,6.878575916230366,20.0,0.0
30.175282194121557,39.34326027731655,2706.3202191680507,9.78932602773165,2.7741384666986324,58.27539747093996,1.0
29.487478266462606,37.387478266462644,1351.3758258744213,51.250017386829924,7.2522372848119065,6.750260802448845,1.0
30.13221229644148,38.539747123255225,1419.7677619657934,46.414880371144534,6.897346389153108,98.60037856496595,1.0
29.51080287768314,37.410802877683174,1350.489490648041,51.2313576978535,7.24481248710401,6.4703654678024645,1.0
27.75,38.35000000000002,1704.0,31.3,5.584837696335079,159.0,0.0
29.950000000000045,39.25,1378.0,50.1,7.229089005235602,104.0,0.0
29.05000000000001,38.25,1398.0,47.2,6.909486910994765,202.0,0.0
26.75,36.35000000000002,1412.0,57.9,8.560712041884818,59.0,0.0
28.133658095151215,37.34468716879328,1328.5305982683192,56.25675901312444,7.825109824020799,201.17552138534458,1.0
28.950000000000045,37.75,1916.0,23.1,4.634513089005236,51.0,0.0
24.93042842375971,35.409250258420556,1466.3325232578486,54.41825749419564,8.377037196059181,180.42356330678305,1.0
27.769539792864496,36.928843639031506,1330.3814748519849,61.538064940879536,8.568702564754515,9.271032544490078,1.0
29.25,37.150000000000034,1375.6586089576372,52.895165374582284,7.619540822664956,161.87814527684952,1.0
28.950000000000045,37.950000000000045,1423.0,36.8,5.483392670157068,80.0,0.0
27.55478592251889,36.856111642071696,1333.8512527675107,56.626952103308156,7.9109872347694505,202.6958769372575,1.0
29.073720531257564,37.43813973437126,1357.0162451568922,50.81210459353089,7.219114568366946,128.13484781318,1.0
27.75,37.55000000000001,1452.0,47.3,7.19158115183246,25.0,0.0
30.09701707785335,38.3087910605526,1372.8822601730074,47.61201054153049,6.844382127377531,59.705650432518404,1.0
26.666245073351803,36.90246387124643,1687.712385044875,28.93874835778393,5.11418326169291,193.33689238005357,1.0
28.890317585263528,37.74960301842064,2687.893251313151,10.41521833986865,2.930522389028908,104.63828904340875,1.0
29.008027694264946,37.061926148626874,1375.1352919749606,51.05436002544418,7.348975700734374,13.119261486268343,1.0
29.35246888951049,37.82561722237765,1370.7561722237763,57.22299527412597,8.212640595471767,109.22607639860114,1.0
28.064223439011798,37.4520941951328,2592.9214458584242,12.477399780457118,3.381322923425869,117.13351585176316,1.0
29.18899113757495,38.61100886242512,1363.5013146259632,54.0167104875321,7.712251076303253,118.88859674978596,1.0
29.09853759947801,37.756302221497194,1379.7959608755482,46.44028551061808,6.710370574307517,210.41260444299436,1.0
26.832150801908586,37.41663847443763,1238.0225229393325,72.54011840736214,9.40606316699619,191.82235378595794,1.0
27.649590006347978,36.70510106720641,1342.4244851225906,55.99347826707797,7.864898918985702,139.06531274299672,1.0
30.228876703621125,38.32452551501637,2666.7950935026597,11.224841838338785,3.134318411028786,74.79509350265968,1.0
24.850000000000023,34.650000000000034,1492.0,40.2,6.280460732984293,197.0,0.0
25.350000000000023,36.55000000000001,1557.0,37.7,6.14648167539267,86.0,0.0
25.89206596951501,35.50735325450348,1421.809168295612,40.737689308083105,6.073603191920965,206.40800674364883,1.0
25.150000000000038,34.85000000000002,1766.0,26.0,4.807958115183246,96.0,0.0
29.50856498295895,37.40856498295898,1349.4143501704107,50.778743993415866,7.17478668479618,6.0,1.0
30.357385036437304,38.864267775078744,2666.352927143499,11.278723911830888,3.1484570859159784,76.13639902833891,1.0
28.88225534761484,39.22204255793583,2708.279574420642,9.74301063948395,2.763005095531288,109.45170120251811,1.0
29.564876818253257,38.929519900894,1420.7071383471853,45.888325967069434,6.8276243151869345,211.33689198369188,1.0
25.42851450723923,35.772661883352484,1340.2223410495546,58.1205229913676,8.156225218613788,207.66702314866413,1.0
28.981357887458305,36.97090525830556,1378.8954737084725,48.83761037831805,7.05145433864614,165.89547370847245,1.0
26.951073904214166,37.94677828735755,1686.693620028757,29.37902714080306,5.188216684095902,220.54832568963673,1.0
29.482895194268355,37.382895194268386,1349.6710480573165,50.517767808394794,7.13913434983346,6.0,1.0
26.347092176712348,35.64418435342465,1612.4604531746556,33.26251820068505,5.58399059290093,191.1744693972606,1.0
25.553706423465506,35.22018532117328,1517.253816573817,44.08904402070658,6.964443282484716,204.19258715306907,1.0
29.37267887066129,37.77267887066131,1275.4681485802976,59.40808891481786,7.942944542783595,113.34746864345522,1.0
29.75,39.25,1334.0,50.9,7.110010471204188,5.0,0.0
24.150000000000038,35.35000000000002,1664.0,28.9,5.035560209424084,174.0,0.0
25.735923639076763,35.94779154149443,1343.784726536703,60.95593395120883,8.576876492647436,207.0,1.0
25.25,36.150000000000034,1355.0,50.6,7.179371727748691,8.0,0.0
28.831130778146004,37.794686643429905,1369.5292915214368,58.68392380968721,8.413816048232048,82.21253426280431,1.0
28.480586364449255,37.411648181330456,1370.3058636444925,56.45958815629338,8.099203984580628,83.23771815092829,1.0
25.432309464126128,36.695988547963196,1294.8277938633369,68.6726418323259,9.310635610899569,109.91037251511159,1.0
26.152425972947476,36.19429292276485,1344.7197317760044,60.87093347490868,8.570853474604263,207.0,1.0
26.650000000000038,36.85000000000002,1632.0,33.7,5.758994764397906,172.0,0.0
29.069769949111855,37.68723938934212,1349.3608913490127,50.148957557368306,7.087118848697846,131.03450763322405,1.0
28.25,37.35000000000002,1563.0,39.9,6.530230366492146,83.0,0.0
25.05000000000001,35.75,1326.0,54.4,7.553340314136125,75.0,0.0
24.650000000000038,34.650000000000034,1310.0,57.9,7.942303664921466,70.0,0.0
27.083177342630286,37.48903941506879,1999.3916261863274,20.8097290528762,4.330258206978162,229.02931036219258,1.0
23.950000000000045,35.25,1432.0,53.4,8.007204188481676,199.0,0.0
29.350000000000023,37.25,1429.0,43.2,6.464167539267016,191.0,0.0
27.162473428600883,36.80744382029411,1340.5020118433226,54.12123064048507,7.596444357579703,208.50603552996816,1.0
28.824804935600156,37.20511703863994,1374.3228542916017,55.192886953117686,7.938539992327153,100.62207403400235,1.0
